ensembl_id,efo_id_norm,target_name,disease_name,phase,label,overall_score,literature,somatic_mutation,clinical,affected_pathway,rna_expression,genetic_association,genetic_literature,animal_model
ENSG00000073417,EFO_0003767,PDE8A,inflammatory bowel disease,2,0,0.2566770019074176,0.0,0.0,0.1553600927229698,0.0,0.0,0.3833741546760548,0.0,0.0
ENSG00000073417,EFO_0003777,PDE8A,heart disease,2,0,0.5543716059487972,0.1547690488919585,0.0,0.9041607441856072,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,EFO_0003780,PDE8A,Behcet's syndrome,2,0,0.0923949636711754,0.0,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,EFO_0004192,PDE8A,alopecia areata,1,0,0.0378819351051819,0.0,0.0,0.0623129067551911,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,EFO_0005774,PDE8A,brain disease,2,0,0.5562798094376185,0.2535948440591962,0.0,0.9023583042705468,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,EFO_0006890,PDE8A,fibrosis,2,0,0.2900175248567451,0.0,0.0,0.4770568064591193,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,EFO_0007444,PDE8A,Plasmodium falciparum malaria,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,EFO_0010284,PDE8A,hepatobiliary disease,2,0,0.3917483294327292,0.0,0.0,0.6443962552510774,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,EFO_1001375,PDE8A,Myocardial Ischemia,2,0,0.203268920076586,0.0,0.0,0.3343619386863916,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,EFO_1001486,PDE8A,primary biliary cirrhosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,HP_0001397,PDE8A,Hepatic steatosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,HP_0001643,PDE8A,Patent ductus arteriosus,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,MONDO_0002009,PDE8A,major depressive disorder,2,0,0.0956551199643128,0.2457273170912773,0.0,0.1450590430967729,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,MONDO_0002050,PDE8A,depressive disorder,2,0,0.1098351827762819,0.2522626526224178,0.0,0.1680574029097525,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,MONDO_0004992,PDE8A,cancer,2,0,0.1150209791886297,0.1077435863395903,0.0,0.1838135975485994,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,MONDO_0007254,PDE8A,breast cancer,2,0,0.1024506155507216,0.0606242100951588,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,MONDO_0008170,PDE8A,ovarian cancer,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,MONDO_0008867,PDE8A,biliary atresia,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,MONDO_0011382,PDE8A,sickle cell disease,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,MONDO_0019312,PDE8A,Hermansky-Pudlak syndrome,1,0,0.018478992734235,0.0,0.0,0.030396539880581,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000180,PTGS2,HIV-1 infection,2,0,0.1021107000314537,0.3196329713332029,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000196,PTGS2,metastatic prostate cancer,2,0,0.0762207119751824,0.0454259401548683,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000199,PTGS2,oral squamous cell carcinoma,2,0,0.1277963708774662,0.8808141452778038,0.0,0.1215861595223242,0.0,0.1645180732105247,0.0,0.0,0.0
ENSG00000073756,EFO_0000222,PTGS2,acute myeloid leukemia,2,0,0.1101658792992729,0.7175688536373601,0.0,0.14438356443276,0.0,0.0428624593088807,0.0,0.0,0.0
ENSG00000073756,EFO_0000305,PTGS2,breast carcinoma,2,0,0.1460681100107662,0.9548609500732778,0.0,0.1654922726831635,0.0,0.3566561119921377,0.0,0.0,0.0
ENSG00000073756,EFO_0000313,PTGS2,carcinoma,2,0,0.4594994032154749,0.9947991987610314,0.0,0.6721343003830437,0.0,0.0,0.2279740491043579,0.0,0.3685732443219855
ENSG00000073756,EFO_0000339,PTGS2,chronic myelogenous leukemia,1,0,0.0589982169102291,0.4092465847971416,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000389,PTGS2,cutaneous melanoma,2,0,0.1114043056389648,0.2032043169662405,0.0,0.1730914076533087,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000464,PTGS2,emphysema,2,0,0.077992955625066,0.1341266046774701,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000474,PTGS2,epilepsy,2,0,0.1138811940095213,0.5444191449936493,0.0,0.1519826994029052,0.0,0.0,0.033054695027873,0.0,0.2725353765692897
ENSG00000073756,EFO_0000519,PTGS2,glioblastoma multiforme,2,0,0.1161518922296834,0.7970471972582939,0.0,0.1215861595223242,0.0,0.0564778625461798,0.0,0.0,0.0
ENSG00000073756,EFO_0000616,PTGS2,neoplasm,4,1,0.6738550729969927,0.9983819172057008,0.0,0.963296938143751,0.0,0.0,0.3760784283986097,0.0,0.5071417949219559
ENSG00000073756,EFO_0000618,PTGS2,nervous system disease,1,0,0.6472355039391555,0.9837481679063108,0.0,0.9975020713540276,0.0,0.0,0.0827739746746674,0.0,0.5755681896308775
ENSG00000073756,EFO_0000649,PTGS2,periodontitis,2,0,0.2838885248959074,0.4733949900381106,0.0,0.4433053174156134,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000681,PTGS2,renal cell carcinoma,2,0,0.0924392609405967,0.5789915706224178,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000684,PTGS2,respiratory system disease,2,0,0.6435062089515736,0.9868216415430138,0.0,0.9965568944901848,0.0,0.0,0.0356652068348771,0.0,0.4676309238769842
ENSG00000073756,EFO_0000699,PTGS2,Sjogren syndrome,2,0,0.0877752154876166,0.0,0.0,0.14438356443276,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000706,PTGS2,spondyloarthropathy,2,0,0.6089327798373868,0.1236014947597756,0.0,0.9954681099397774,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0000756,PTGS2,melanoma,2,0,0.1434644431000797,0.9543307022170598,0.0,0.1804878990242501,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0001074,PTGS2,morbid obesity,1,0,0.0432090180661789,0.0243172319044648,0.0,0.0698596921288754,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0001075,PTGS2,ovarian carcinoma,2,0,0.08904796688905,0.4978196864366389,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0001421,PTGS2,liver disease,1,0,0.4120411378524982,0.9776749155747534,0.0,0.5990567626946266,0.0,0.0,0.2279740491043579,0.0,0.0
ENSG00000073756,EFO_0002460,PTGS2,hypertrophy,2,0,0.0836966200780966,0.3217685032435129,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0002581,PTGS2,pancreatectomy,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0003095,PTGS2,non-alcoholic fatty liver disease,2,0,0.0915027186992242,0.5785772930529928,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0003820,PTGS2,bone neoplasm,2,0,0.4192110206731071,0.9119526214626766,0.0,0.6356254383504971,0.0,0.0,0.0,0.0,0.3756252415742803
ENSG00000073756,EFO_0003833,PTGS2,brain neoplasm,1,0,0.0682161424448387,0.4831607388483804,0.0,0.0623129067551911,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0003860,PTGS2,pancreatic neoplasm,2,0,0.3091233977156909,0.3414401575196856,0.0,0.4914125086679128,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0003865,PTGS2,kidney neoplasm,2,0,0.129409994543761,0.5792205557295298,0.0,0.1839085867357262,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0003893,PTGS2,ovarian neoplasm,2,0,0.127539237062812,0.8203114566306694,0.0,0.1687767876869262,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0003938,PTGS2,aphthous ulcer,2,0,0.0749785130191588,0.0349560208626682,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0003964,PTGS2,hip fracture,2,0,0.0753942903556791,0.0182379239283486,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0004149,PTGS2,neuropathy,2,0,0.5047778515132639,0.7666265052948498,0.0,0.7801712444474159,0.0,0.0,0.0,0.0,0.531840000563859
ENSG00000073756,EFO_0004193,PTGS2,basal cell carcinoma,2,0,0.0915773328426327,0.5810319850574643,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0004232,PTGS2,eosinophilic esophagitis,2,0,0.0765036972166931,0.0851322647222073,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0004239,PTGS2,chronic hepatitis B virus infection,2,0,0.0765819762831367,0.0877075271287565,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0004242,PTGS2,obsessive-compulsive disorder,2,0,0.0928980029178296,0.0165492272683163,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0004263,PTGS2,partial epilepsy,2,0,0.0892177388315908,0.382278091489233,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.2725353765692897
ENSG00000073756,EFO_0004268,PTGS2,sclerosing cholangitis,2,0,0.0760134906038821,0.0690052116188991,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0004607,PTGS2,duodenal ulcer,4,1,0.5563591769170253,0.0825245848462176,0.0,0.911042370708201,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0004610,PTGS2,acute lung injury,2,0,0.0932464584912552,0.6149340192235637,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0004826,PTGS2,anti-neutrophil antibody associated vasculitis,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0005279,PTGS2,temporomandibular joint disorder,2,0,0.2092232621798395,0.0607930797611621,0.0,0.3411167253265207,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0005537,PTGS2,triple-negative breast cancer,2,0,0.1251826558473591,0.8775971174048997,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0005669,PTGS2,intracerebral hemorrhage,2,0,0.077408611953067,0.084506045408673,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0005854,PTGS2,allergic rhinitis,1,0,0.5949476611753726,0.1107485682679141,0.0,0.9731062979987956,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0005922,PTGS2,esophageal squamous cell carcinoma,2,0,0.1270625005307791,0.8930581262138411,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0007160,PTGS2,autoimmune thrombocytopenic purpura,2,0,0.1217733796254161,0.6203224537029378,0.0,0.1692918401682361,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0007443,PTGS2,placental insufficiency,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0008525,PTGS2,spinal muscular atrophy,2,0,0.07507090798283,0.0379956748507263,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0009520,PTGS2,contraception,2,0,0.0752505648566351,0.0,0.0,0.1237814651803661,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0009560,PTGS2,otitis externa,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0009610,PTGS2,cervical spondylosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0009625,PTGS2,facial pain,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0009688,PTGS2,stomatitis,2,0,0.0987394185838884,0.2087229315454493,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0009854,PTGS2,treatment resistant depression,2,0,0.0745627356826385,0.0212775779164067,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0009878,PTGS2,drug interaction,1,0,0.0526137987571971,0.0,0.0,0.0865457038266543,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_0009907,PTGS2,Desmoid-type fibromatosis,2,0,0.0841249331318649,0.3358593522497161,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1000158,PTGS2,Central Nervous System Neoplasm,2,0,0.1427289716222968,0.9419230843900968,0.0,0.1855748143485319,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1000359,PTGS2,Malignant Pancreatic Neoplasm,2,0,0.3070218695868451,0.3383822334080004,0.0,0.4881085506770949,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1000453,PTGS2,Paraganglioma,2,0,0.0874059949466795,0.139835904327293,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1000637,PTGS2,acute respiratory distress syndrome,2,0,0.1074345266097349,0.4947787806653479,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1001158,PTGS2,retinopathy of prematurity,2,0,0.0990436707456068,0.2187323656097775,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1001178,PTGS2,shoulder impingement syndrome,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1001250,PTGS2,rotator cuff tear,2,0,0.2925419061131619,0.0830483096541361,0.0,0.4770568064591193,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1001466,PTGS2,Graves ophthalmopathy,2,0,0.0766921797998964,0.0913330554682544,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1001898,PTGS2,mucositis,2,0,0.2956884835921289,0.2245616049751174,0.0,0.475157022716583,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,EFO_1002048,PTGS2,kidney failure,1,0,0.2906576461374963,0.4878147242730964,0.0,0.4475046149085543,0.0,0.0,0.0559296561361626,0.0,0.0
ENSG00000073756,GO_0070527,PTGS2,platelet aggregation,1,0,0.0378819351051819,0.0,0.0,0.0623129067551911,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0000486,PTGS2,Strabismus,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0002253,PTGS2,Colonic diverticula,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0002745,PTGS2,Oral leukoplakia,1,0,0.0401872834758795,0.1062390002314825,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0004936,PTGS2,Venous thrombosis,2,0,0.4752518618756237,0.1666031028525648,0.0,0.7734230702947845,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0008419,PTGS2,Intervertebral disk degeneration,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0011649,PTGS2,Patent ductus arteriosus after premature birth,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0012076,PTGS2,Borderline personality disorder,2,0,0.0749323155373233,0.0334361938686391,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0012228,PTGS2,Tension-type headache,1,0,0.1940294237094684,0.0,0.0,0.3191636687461011,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,HP_0100543,PTGS2,Cognitive impairment,2,0,0.4134596141951259,0.9480681578875728,0.0,0.6327062621856461,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0000935,PTGS2,larynx squamous papilloma,2,0,0.0764106349560621,0.0820706576775688,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0001039,PTGS2,tonsillitis,2,0,0.0989036654306079,0.0805508306835398,0.0,0.1519826994029052,0.0,0.0,0.0356652068348771,0.0,0.0
ENSG00000073756,MONDO_0002009,PTGS2,major depressive disorder,2,0,0.2249682970287558,0.4436850821012578,0.0,0.3478715119666499,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0002050,PTGS2,depressive disorder,2,0,0.2448736865319509,0.7986296403753116,0.0,0.3628671383077365,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0002363,PTGS2,papilloma,2,0,0.1037431590752456,0.3733383947203818,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0002367,PTGS2,kidney cancer,2,0,0.122978758050627,0.5791227772475794,0.0,0.1733345799723534,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0002715,PTGS2,uterine cancer,2,0,0.1275997706737575,0.8420666099995872,0.0,0.1659144468481715,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0003005,PTGS2,macular retinal edema,2,0,0.1032079976001484,0.0730783479628969,0.0,0.1661154017507154,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0004247,PTGS2,peptic ulcer disease,4,1,0.5945799070425444,0.3692874285881077,0.0,0.9595744273589956,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0004565,PTGS2,intestinal obstruction,1,0,0.0502215744996216,0.1323865374099609,0.0,0.0759913497014526,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0004976,PTGS2,amyotrophic lateral sclerosis,2,0,0.1049266904568228,0.7109994925591449,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0005090,PTGS2,schizophrenia,2,0,0.0878981590577622,0.229211360493296,0.0,0.1231059865163532,0.0,0.0,0.0655448998602783,0.0,0.0
ENSG00000073756,MONDO_0005180,PTGS2,Parkinson disease,1,0,0.0610378041497007,0.422406682224124,0.0,0.0607930797611621,0.0,0.0325325993106985,0.0,0.0,0.0
ENSG00000073756,MONDO_0008040,PTGS2,transient myeloproliferative syndrome,1,0,0.0391754645965783,0.0729516957133945,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0008170,PTGS2,ovarian cancer,2,0,0.1236128977154031,0.8197903411747985,0.0,0.1575030487845508,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0010383,PTGS2,fragile X syndrome,2,0,0.0748399205736521,0.030396539880581,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0010679,PTGS2,Duchenne muscular dystrophy,1,0,0.0406491611244478,0.1214340734333298,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0010870,PTGS2,tibial muscular dystrophy,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0011705,PTGS2,lymphangioleiomyomatosis,2,0,0.0857296936530076,0.3886535363064293,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0011962,PTGS2,endometrial cancer,2,0,0.0856707137283126,0.3867131863545375,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0012511,PTGS2,preterm premature rupture of the membranes,2,0,0.074285550791625,0.0121586159522324,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0016064,PTGS2,cleft palate,2,0,0.0748399205736521,0.0,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0018305,PTGS2,chronic granulomatous disease,2,0,0.0750247105009944,0.0364758478566972,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0018975,PTGS2,neurofibromatosis type 1,2,0,0.0749323155373233,0.0334361938686391,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0024290,PTGS2,enuresis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0024475,PTGS2,squamous cell intraepithelial neoplasia,2,0,0.0887534287656142,0.1841644306736594,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0024880,PTGS2,metastatic malignant neoplasm,2,0,0.0764137424650123,0.0517763501221948,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0041052,PTGS2,postherpetic neuralgia,1,0,0.0391754645965783,0.0729516957133945,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0042487,PTGS2,uterine cervix carcinoma in situ,2,0,0.0759024626558706,0.0653525607432492,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0043510,PTGS2,brain injury,2,0,0.077977493611393,0.1336179279092032,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0043797,PTGS2,spinal cord injury,1,0,0.0488813214001403,0.0882942458285263,0.0,0.0759913497014526,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0100233,PTGS2,long COVID-19,2,0,0.074285550791625,0.0121586159522324,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,MONDO_0100342,PTGS2,malignant glioma,2,0,0.1252337432237535,0.8101545106668683,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,Orphanet_365,PTGS2,Glycogen storage disease due to acid maltase deficiency,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,Orphanet_79292,PTGS2,Fish-eye disease,1,0,0.0461974818355877,0.0,0.0,0.0759913497014526,0.0,0.0,0.0,0.0,0.0
ENSG00000073756,Orphanet_891,PTGS2,Familial exudative vitreoretinopathy,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000074181,EFO_0000616,NOTCH3,neoplasm,1,0,0.7266591819035835,0.993706469963382,0.2482384090247452,0.1711156325610709,0.0,0.0,0.8305957736852556,0.5030937519010455,0.3688012183710899
ENSG00000074181,EFO_0000702,NOTCH3,small cell lung carcinoma,2,0,0.0853569650162644,0.1484172811020514,0.0,0.1329848619775421,0.0,0.0,0.0,0.0,0.0
ENSG00000074181,EFO_0003860,NOTCH3,pancreatic neoplasm,2,0,0.0989131807451138,0.214439442763766,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000074181,EFO_1000359,NOTCH3,Malignant Pancreatic Neoplasm,2,0,0.0804328748474575,0.2143962416814608,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000074319,EFO_0007328,TSG101,influenza,1,0,0.0480453811090112,0.0607930797611621,0.0,0.0759913497014526,0.0,0.0,0.0,0.0,0.0
ENSG00000074370,EFO_0000182,ATP2A3,hepatocellular carcinoma,2,0,0.0830916634485894,0.2714698089768093,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000074370,EFO_0000228,ATP2A3,adenocarcinoma,2,0,0.114197363414323,0.2902282296838259,0.0,0.1733345799723534,0.0,0.0,0.0,0.0,0.0
ENSG00000074370,EFO_0000349,ATP2A3,clear cell renal carcinoma,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000074370,EFO_0000519,ATP2A3,glioblastoma multiforme,2,0,0.0943917214971803,0.0656903000752557,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000074370,EFO_0000616,ATP2A3,neoplasm,1,0,0.1349035450725632,0.7413509078998644,0.0,0.1848385426047579,0.0,0.0,0.0,0.0,0.0
ENSG00000074370,EFO_0000673,ATP2A3,prostate adenocarcinoma,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000074370,MONDO_0008315,ATP2A3,prostate cancer,2,0,0.1007567078834168,0.2750886859192585,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,EFO_0000702,CA12,small cell lung carcinoma,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,EFO_0000712,CA12,stroke,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,EFO_0003877,CA12,sleep apnea,2,0,0.2263388571048306,0.0,0.0,0.3723102333259781,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,EFO_0003918,CA12,obstructive sleep apnea,2,0,0.2241629708517004,0.0,0.0,0.3687310656613712,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,HP_0012532,CA12,Chronic pain,2,0,0.0923949636711754,0.0,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,MONDO_0003005,CA12,macular retinal edema,2,0,0.0923949636711754,0.0,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,MONDO_0004579,CA12,retinoschisis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,MONDO_0004731,CA12,central sleep apnea syndrome,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,MONDO_0005147,CA12,type 1 diabetes mellitus,2,0,0.0877752154876166,0.0,0.0,0.14438356443276,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,MONDO_0005301,CA12,multiple sclerosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000074410,Orphanet_37553,CA12,Cardiodysrhythmic potassium-sensitive periodic paralysis,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000074416,EFO_0004895,MGLL,Tourette syndrome,1,0,0.0393730871577639,0.0794531778545188,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000074416,EFO_0005762,MGLL,neuropathic pain,1,0,0.0378768020516446,0.0302276702145778,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000074416,EFO_0008533,MGLL,dyspepsia,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
